budget_user_id,month_year,group,budget_user_name,Zaposlitve,Bruto placa,NA1,C,NA2,D,NA3,E,NA4,NA5,NA6,I,NA7,J,NA8,O,NA9
69205,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Center VIU Velenje,84,126.428,1.505,8.662,103,8.684,103,0,0,0,0,7.838,93,0,0,0,0
69213,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",OSNOVNA ŠOLA DR. SLAVKA GRUMA,55,74.005,1.346,5.146,94,2.715,49,0,0,0,0,3.298,60,807,15,0,0
69221,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",II. OSNOVNA ŠOLA ŽALEC,53,69.285,1.307,4.165,79,3.025,57,0,0,0,0,4.461,84,7.510,142,0,0
69248,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA BREŽICE,49,91.613,1.870,6.311,129,1.643,34,0,0,0,0,5.459,111,0,0,0,0
69256,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",I. GIMNAZIJA V CELJU,108,197.643,1.830,12.638,117,9.748,90,0,0,0,0,11.071,103,0,0,0,0
69272,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA CELJE-CENTER,87,187.762,2.158,12.671,146,13.831,159,0,0,0,0,9.478,109,0,0,0,0
69280,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA ČRNOMELJ,65,100.124,1.540,5.864,90,5.453,84,1.193,18,0,0,5.347,82,204,3,0,0
69299,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Gimnazija Jurija Vege Idrija,61,108.209,1.774,8.200,134,6.288,103,229,4,0,0,5.746,94,0,0,0,0
69302,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SŠ IVANČNA GORICA,51,85.952,1.685,7.192,141,2.091,41,0,0,0,0,4.699,92,0,0,0,0
69310,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA JESENICE,44,91.935,2.089,7.022,160,5.060,115,0,0,0,0,5.956,135,0,0,0,0
69329,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GSŠRM KAMNIK,106,196.633,1.855,12.838,121,14.755,139,0,0,0,0,10.694,101,577,5,0,0
69345,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA KOPER,82,132.865,1.620,8.483,103,4.440,54,0,0,0,0,7.747,94,0,0,0,0
69353,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA GIAN RINALDO CARLI,21,29.361,1.398,4.515,215,352,17,0,0,0,0,2.004,95,0,0,0,0
69361,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA KRANJ,88,188.281,2.140,12.339,140,12.840,146,626,7,0,0,10.615,121,0,0,0,0
69370,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",DVOJEZIČNA SREDNJA ŠOLA LENDAVA,69,138.672,2.010,19.698,285,5.783,84,0,0,0,0,6.329,92,0,0,0,0
69388,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA LITIJA,33,54.412,1.649,3.299,100,3.327,101,0,0,0,0,3.629,110,0,0,0,0
69396,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA JOŽETA PLEČNIKA LJUBLJANA,80,144.435,1.805,8.815,110,8.376,105,0,0,0,0,8.327,104,0,0,0,0
69400,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA LEDINA,73,147.920,2.026,8.824,121,7.730,106,0,0,0,0,8.428,115,43,1,0,0
69418,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA VIČ,85,162.346,1.910,10.703,126,9.420,111,0,0,100,1,10.348,122,0,0,0,0
69426,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA","GIMNAZIJA MOSTE, LJUBLJANA",51,102.299,2.006,6.077,119,4.460,87,269,5,0,0,5.996,118,0,0,0,0
69434,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA ŠENTVID LJUBLJANA,69,137.182,1.988,8.719,126,8.526,124,205,3,0,0,7.125,103,693,10,0,0
69442,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA ŠIŠKA,89,173.794,1.953,14.180,159,12.026,135,0,0,0,0,12.219,137,0,0,0,0
69450,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA","Srednja vzg. šola, gim. in umet. gim. Ljubljana",104,180.867,1.739,9.709,93,11.637,112,448,4,0,0,10.722,103,693,7,0,0
69469,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA BEŽIGRAD,111,250.268,2.255,16.989,153,15.046,136,0,0,0,0,12.954,117,433,4,0,0
69477,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA FRANCA MIKLOŠIČA,63,124.397,1.975,7.173,114,5.362,85,0,0,0,0,6.801,108,0,0,0,0
69485,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",PRVA GIMNAZIJA MARIBOR,81,151.185,1.866,9.623,119,8.304,103,735,9,0,0,7.616,94,693,9,0,0
69493,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",II. GIMNAZIJA MARIBOR,80,181.915,2.274,10.109,126,12.297,154,2.042,26,0,0,9.788,122,0,0,0,0
69507,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",III. GIMNAZIJA MARIBOR,85,170.146,2.002,11.193,132,11.977,141,0,0,0,0,8.526,100,0,0,0,0
69515,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",BIOTEHNIŠKA ŠOLA RAKIČAN,37,44.482,1.202,3.830,104,1.311,35,0,0,0,0,2.726,74,0,0,0,0
69523,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Gimnazija Murska Sobota,49,98.454,2.009,7.552,154,3.325,68,0,0,0,0,4.259,87,0,0,0,0
69531,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA NOVA GORICA,80,148.242,1.853,9.845,123,4.848,61,0,0,0,0,8.919,111,450,6,0,0
69540,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA NOVO MESTO,74,138.196,1.868,8.695,118,5.256,71,280,4,0,0,7.202,97,519,7,0,0
69558,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA ORMOŽ,31,45.956,1.482,2.839,92,1.009,33,0,0,0,0,2.344,76,6.066,196,0,0
69566,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GINNASIO ANTONIO SEMA PIRANO,25,33.323,1.333,4.926,197,903,36,0,0,0,0,2.125,85,0,0,0,0
69590,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GSKŠ RUŠE,68,107.306,1.578,8.423,124,5.835,86,0,0,0,0,7.465,110,0,0,0,0
69604,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA ŠKOFJA LOKA,59,115.939,1.965,6.992,119,3.752,64,0,0,0,0,6.162,104,0,0,0,0
69612,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA TOLMIN,28,42.070,1.503,3.113,111,1.466,52,0,0,0,0,2.488,89,1.731,62,0,0
69620,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA IN EKONOMSKA SREDNJA,52,78.071,1.501,5.152,99,2.108,41,0,0,0,0,3.997,77,153,3,0,0
69639,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",CMEPIUS,34,71.368,2.099,3.630,107,1.657,49,0,0,132,4,5.184,152,0,0,0,0
69647,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA VENO PILON,101,152.640,1.511,10.101,100,4.782,47,438,4,0,0,9.588,95,0,0,0,0
69663,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ZAVOD ZA ŠPORT KOPER,35,47.798,1.366,4.773,136,602,17,391,11,0,0,4.297,123,0,0,0,0
69671,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Šolski center Celje,440,700.843,1.593,46.077,105,58.695,133,0,0,0,0,39.023,89,15.311,35,0,0
69680,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ZDRAVSTVENA ŠOLA CELJE,119,199.149,1.674,12.047,101,12.183,102,0,0,0,0,10.695,90,0,0,0,0
69698,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SŠGT CELJE,95,161.891,1.704,11.505,121,10.757,113,0,0,0,0,9.896,104,5.350,56,0,0
69728,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠOLA ZA HORTIKULTURO IN,80,78.048,976,5.725,72,1.958,24,0,0,0,0,4.557,57,0,0,0,0
69736,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA DOMŽALE,75,125.173,1.669,6.629,88,10.887,145,0,0,0,0,8.141,109,693,9,0,0
69744,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA PIETRO COPPO,26,55.984,2.153,8.211,316,5.399,208,0,0,0,0,2.980,115,0,0,0,0
69760,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA JESENICE,88,138.120,1.570,8.959,102,5.997,68,0,0,0,0,7.552,86,1.640,19,0,0
69787,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA TEHNIŠKA ŠOLA KOPER,103,168.354,1.635,10.029,97,17.258,168,0,0,0,0,10.720,104,0,0,0,0
69795,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SEPŠ KOPER,78,122.640,1.572,8.422,108,8.293,106,0,0,0,0,6.810,87,0,0,0,0
69825,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",BIOTEHNIŠKI CENTER NAKLO,161,246.428,1.531,13.993,87,5.590,35,1.579,10,0,0,14.057,87,865,5,0,0
69868,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠOLSKI CENTER KRŠKO-SEVNICA,98,174.061,1.776,11.405,116,8.096,83,0,0,0,0,11.660,119,0,0,0,0
69876,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA EKONOMSKA ŠOLA LJUBLJANA,52,70.670,1.359,4.559,88,2.850,55,172,3,0,0,3.161,61,13.837,266,0,0
69884,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",KONSERVATORIJ ZA GLASBO IN BALET LJUBLJANA,188,327.388,1.741,22.087,117,19.175,102,0,0,358,2,18.706,100,5.910,31,0,0
69892,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GIMNAZIJA POLJANE,87,171.139,1.967,10.741,123,10.358,119,0,0,0,0,9.045,104,0,0,0,0
69906,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",EKONOMSKA ŠOLA LJUBLJANA,74,111.558,1.508,6.311,85,5.469,74,994,13,0,0,5.180,70,-133,-2,0,0
69914,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Srednja šola za oblikovanje in fotografijo Ljubljana,89,145.626,1.636,9.578,108,7.803,88,271,3,0,0,6.436,72,0,0,0,0
69922,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VEGOVA LJUBLJANA,93,187.002,2.011,12.047,130,13.112,141,0,0,0,0,11.050,119,150,2,0,0
69930,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SUAŠ LJUBLJANA,52,75.433,1.451,5.050,97,3.146,60,0,0,0,0,2.447,47,0,0,0,0
69949,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA TRGOVSKA ŠOLA LJUBLJANA,72,103.426,1.436,7.326,102,7.371,102,0,0,0,0,3.608,50,0,0,0,0
69957,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SŠFKZ Ljubljana,119,193.864,1.629,13.186,111,10.407,87,172,1,0,0,8.495,71,1.218,10,0,0
69965,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ZDRAVSTVENA ŠOLA  LJUBLJANA,115,189.430,1.647,11.913,104,14.983,130,0,0,0,0,6.922,60,0,0,0,0
69973,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠOLSKI CENTER LJUBLJANA,177,336.431,1.901,20.684,117,18.348,104,0,0,0,0,20.901,118,8.348,47,0,0
69981,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC MIŠKOLIN,105,135.442,1.290,7.564,72,244,2,0,0,0,0,8.713,83,519,5,0,0
69990,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",BIOTEHNIŠKI IZOBRAŽEVALNI CENT,234,381.568,1.631,20.639,88,33.555,143,5.347,23,0,0,11.239,48,708,3,0,0
70017,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ZAVOD ZA ŠPORT IN REKREACIJO DOMŽALE,11,16.343,1.486,910,83,0,0,0,0,0,0,1.387,126,0,0,0,0
70025,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA FRIZERSKA ŠOLA,49,76.338,1.558,4.738,97,4.727,96,0,0,0,0,6.455,132,0,0,0,0
70033,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SIC Ljubljana,142,237.603,1.673,13.653,96,21.380,151,0,0,0,0,14.735,104,4.653,33,0,0
70041,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠC PET,70,132.968,1.900,7.804,111,7.118,102,0,0,0,0,8.072,115,250,4,0,0
70050,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA","Srednja gradbena, geodetska in",81,119.720,1.478,8.319,103,5.875,73,161,2,0,0,6.665,82,0,0,0,0
70076,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA MEDIJSKA IN GRAFIČNA ŠOLA LJUBLJANA,86,121.151,1.409,7.400,86,6.559,76,0,0,0,0,3.593,42,577,7,0,0
70084,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SŠGT LJUBLJANA,50,107.761,2.155,7.487,150,2.916,58,2.917,58,0,0,5.762,115,48,1,0,0
70092,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA TEHNIŠKIH STROK,100,139.392,1.394,7.246,72,11.727,117,0,0,0,0,10.575,106,0,0,0,0
70106,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",VRTEC POD GRADOM,111,142.157,1.281,7.651,69,887,8,1.386,12,0,0,14.729,133,195,2,0,0
70122,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA EKONOMSKA ŠOLA IN,59,102.867,1.744,6.932,117,6.088,103,0,0,0,0,5.312,90,0,0,0,0
70130,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Srednja zdravstvena in,92,142.489,1.549,8.446,92,11.300,123,0,0,0,0,8.168,89,0,0,0,0
70149,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",KONSERVATORIJ ZA GLASBO,190,362.231,1.906,30.238,159,22.457,118,261,1,0,0,17.905,94,693,4,0,0
70157,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SGŠG Maribor,56,104.412,1.864,7.865,140,6.552,117,0,0,0,0,3.636,65,0,0,0,0
70165,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA TRGOVSKA ŠOLA MARIBOR,56,74.164,1.324,4.692,84,4.991,89,0,0,0,0,2.245,40,577,10,0,0
70173,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA ZA GOSTINSTVO,67,122.584,1.830,7.489,112,5.443,81,229,3,0,0,6.866,102,0,0,0,0
70211,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ŠOLA ZA OBLIKOVANJE,87,133.927,1.539,8.180,94,7.761,89,0,0,0,0,8.558,98,0,0,0,0
70238,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",IZOBRAŽEVALNI CENTER PIRAMIDA,95,116.952,1.231,8.170,86,4.634,49,158,2,0,0,8.058,85,0,0,0,0
70246,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",BIOTEHNIŠKA ŠOLA MARIBOR,60,107.081,1.785,5.693,95,7.006,117,346,6,0,0,7.069,118,288,5,0,0
70254,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",PROMETNA ŠOLA MARIBOR,91,143.435,1.576,9.354,103,3.904,43,950,10,0,0,10.198,112,0,0,0,0
70270,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SREDNJA ZDRAVSTVENA ŠOLA MURSKA SOBOTA,63,93.901,1.490,6.072,96,6.476,103,0,0,0,0,2.982,47,0,0,0,0
70289,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",Ekonomska sola Murska Sobota,80,116.979,1.462,7.994,100,6.419,80,0,0,0,0,5.209,65,0,0,0,0
70297,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",SPTŠ MURSKA SOBOTA,99,155.529,1.571,10.967,111,11.441,116,0,0,0,0,8.731,88,0,0,0,0
70319,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠOLSKI CENTER NOVA GORICA,435,579.180,1.331,38.420,88,17.567,40,2.979,7,0,0,33.801,78,693,2,0,0
70343,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",ŠOLSKI CENTER NOVO MESTO,396,715.886,1.808,41.789,106,56.685,143,476,1,0,0,44.663,113,12.717,32,0,0
70351,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",GRM NOVO MESTO,219,311.964,1.424,22.935,105,10.071,46,0,0,0,0,23.726,108,433,2,0,0
70360,2020-01,"3.1. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA VZGOJE, IZOBRAŽEVANJA IN ŠPORTA",EKONOMSKA ŠOLA NOVO MESTO,87,112.756,1.296,7.091,82,4.656,54,0,0,0,0,3.516,40,693,8,0,0
